Unique ID,Sample Date,Latitude (degree),Longitude (degree),Microplastics Measurement,Unit,Concentration Class,wind_u,wind_v,wind_speed,wave_direction,wave_period,wave_height,current_u,current_v,current_speed,month
0276264-0000232,8/6/2015 5:00:00 AM,30.99691,-134.8375,6.491765,pieces/m3,High,-3.344058270507815,-4.374672288085936,5.506403848674628,28.85942126882087,8.803902466308593,1.2270029783325196,-0.046,0.03,0.05491812087098392,8
0276264-0000330,8/12/2015 5:00:00 AM,37.6226,-147.114,1.00869,pieces/m3,High,-4.776376279101563,-5.611304597656245,7.368887951871857,47.85217097949226,6.98878958956299,1.3694341251632687,-0.17200000000000001,-0.028,0.17426416728633573,8
0276264-0000529,9/4/2015 5:00:00 AM,39.17995,-130.09495,0.160215,pieces/m3,Medium,1.0614030318749887,-6.981536532109374,7.061758190794357,318.10808249906256,9.115652372175294,2.2573289782128905,-0.191,-0.106,0.21844221203787512,9
0276264-0000636,9/17/2015 5:00:00 AM,27.5019,-130.80875,0.718984,pieces/m3,Medium,-5.3373328046875015,-4.386232252929687,6.908411890198353,33.93464705395511,8.130037538513184,1.6289038946533205,-0.17500000000000002,0.034,0.17827226368675528,9
0276264-0000431,8/7/2015 5:00:00 AM,36.387908,-153.6577,5.317466,pieces/m3,High,-2.620351704665622,-0.10315814282030966,2.6223814860874395,141.0317559124141,9.297020710626173,1.6044699635419923,0.018000000000000002,0.062,0.0645600495662759,8
0276264-0000331,8/13/2015 5:00:00 AM,37.493,-143.5639,2.952631,pieces/m3,High,-4.52058311074218,-3.6446859648437506,5.806841434330411,50.869612059374965,7.309314905566408,1.3293502931854246,-0.049,-0.064,0.08060397012554654,8
0276264-0000233,8/6/2015 5:00:00 AM,30.996977,-134.835,2.78158,pieces/m3,High,-3.342754548164068,-4.375477625429685,5.506252120990045,28.811692692653224,8.804235938417968,1.2269311780493166,-0.046,0.03,0.05491812087098392,8
0276264-0000530,9/4/2015 5:00:00 AM,39.14325,-130.1035,0.218331,pieces/m3,Medium,1.041500124023441,-7.005063509765624,7.0820644789630895,318.27370573437497,9.115356300109863,2.2588258161621093,-0.191,-0.106,0.21844221203787512,9
0276264-0000637,9/17/2015 5:00:00 AM,27.46875,-130.78575,1.434491,pieces/m3,High,-5.342011718750003,-4.419642089843748,6.933276671645289,33.85533035278326,8.107859245300295,1.6322518386840823,-0.23,0.025,0.23135470602518549,9
0276264-0000432,8/7/2015 5:00:00 AM,36.413033,-153.550317,6.160555,pieces/m3,High,-2.5797970219227517,-0.09225821999031317,2.581446155448004,140.97016451862063,9.287030920758546,1.6000312140797806,0.018000000000000002,0.062,0.0645600495662759,8
0276264-0000234,8/6/2015 5:00:00 AM,30.999668,-135.406,2.23836,pieces/m3,High,-3.558719448101564,-4.232261343460936,5.529603981267561,38.41843396227579,8.71945378759375,1.2435799007788086,-0.096,0.027,0.09972462083156797,8
0276264-0000531,9/5/2015 5:00:00 AM,39.1098,-130.1168,0.340995,pieces/m3,Medium,-0.18552929507813443,-7.975416017656252,7.977573677128911,326.98487813742196,7.828828651384278,1.9272925819018554,-0.219,-0.073,0.23084626919229168,9
0276264-0000332,8/13/2015 5:00:00 AM,37.49145,-143.47605,2.363342,pieces/m3,High,-4.446462462929677,-3.6512103172656296,5.753465496129236,50.580947230468695,7.323964399902345,1.3282567430780032,-0.048,-0.051000000000000004,0.07003570517957251,8
0276264-0000638,9/17/2015 5:00:00 AM,27.44255,-130.7715,2.168122,pieces/m3,High,-5.347189796093751,-4.445353746679686,6.953675909083501,33.82343404067385,8.091502298620608,1.6349726338134767,-0.23,0.025,0.23135470602518549,9
0276264-0000433,8/7/2015 5:00:00 AM,36.430392,-153.4763,4.196483,pieces/m3,High,-2.556604233053128,-0.07420572690781675,2.5576809211414724,140.92693647248907,9.279974769916018,1.5970901848501957,-0.027,0.054,0.06037383539249432,8
0276264-0000333,8/13/2015 5:00:00 AM,37.4848,-143.3958,2.280913,pieces/m3,High,-4.386102467929693,-3.6813246557812467,5.726259344497231,50.27011665625004,7.329766852539062,1.3290827967596437,-0.048,-0.051000000000000004,0.07003570517957251,8
0276264-0000235,8/6/2015 5:00:00 AM,30.9999,-135.403,1.571052,pieces/m3,High,-3.5585480619140615,-4.2328340708984395,5.529932059321432,38.366703139667365,8.719737613671876,1.2435079589233395,-0.096,0.027,0.09972462083156797,8
0276264-0000639,9/17/2015 5:00:00 AM,27.41565,-130.7418,2.183253,pieces/m3,High,-5.345362854843756,-4.47537896332031,6.97150779353171,33.666132460830184,8.071257756198733,1.6375205160058597,-0.229,-0.031,0.23108872754853274,9
0276264-0000236,8/6/2015 5:00:00 AM,30.999907,-135.9415,1.964699,pieces/m3,High,-3.635688907398437,-4.128064616945315,5.500831874640045,45.67276503068151,8.646952448988282,1.257681324134277,-0.10200000000000001,-0.028,0.10577334257741883,8
0276264-0000532,9/5/2015 5:00:00 AM,38.52335,-130.46275,0.179689,pieces/m3,Medium,-0.6818798818359371,-7.845118234765626,7.874696203073787,329.47516031601555,7.8965332245361335,1.9177503008056642,-0.111,-0.112,0.1576863976378432,9
0276264-0000434,8/8/2015 5:00:00 AM,36.956525,-150.65005,2.220469,pieces/m3,High,-1.1406895978906268,-1.9186811069531222,2.2321536571022027,152.53941495249998,9.15127895755249,1.2537696640551754,0.021,-0.023,0.03114482300479487,8
0276264-0000237,8/6/2015 5:00:00 AM,31.001183,-135.9385,1.386953,pieces/m3,High,-3.636675600570314,-4.129459798960936,5.502531022631127,45.62569304744732,8.646544734028806,1.257691963958008,-0.077,-0.016,0.07864477096412704,8
0276264-0000435,8/8/2015 5:00:00 AM,36.975692,-150.573367,2.466297,pieces/m3,High,-1.1043091814888708,-1.873139166319119,2.174430754178965,152.79749780937084,9.15513236301665,1.248799072819683,0.021,-0.023,0.03114482300479487,8
0276264-0000640,9/17/2015 5:00:00 AM,27.3857,-130.72035,2.893381,pieces/m3,High,-5.345599039999998,-4.507166379726564,6.99213686014414,33.5924120178613,8.05147789447998,1.640582007241211,-0.229,-0.031,0.23108872754853274,9
0276264-0000533,9/5/2015 5:00:00 AM,38.4919,-130.43175,0.375259,pieces/m3,Medium,-0.6745333589843695,-7.8487671527343785,7.877698970525903,329.4663736980469,7.89878559161377,1.9183529292358403,0.014,-0.08700000000000001,0.08811923740024083,9
0276264-0000334,8/13/2015 5:00:00 AM,37.5533,-140.9014,5.809413,pieces/m3,High,-4.189416388242186,-5.1285138042187475,6.622149463288673,37.140315298749975,7.116445125800781,1.4254737434393312,-0.209,0.122,0.24200206610688266,8
0276264-0000238,8/6/2015 5:00:00 AM,30.98824,-136.3195,3.19434,pieces/m3,High,-3.6717998147265645,-4.035553044335936,5.4559877431199455,50.068253535869175,8.588525980781249,1.2687134588256839,-0.07,-0.034,0.07782030583337488,8
0276264-0000436,8/10/2015 5:00:00 AM,36.82255,-142.139083,6.950391,pieces/m3,High,-4.205518346185938,-5.3514973030062505,6.806240367794079,23.519698732225976,7.308434766302051,1.4203427711585939,-0.08,0.039,0.08900000000000001,8
0276264-0000534,9/5/2015 5:00:00 AM,38.45935,-130.4462,0.699219,pieces/m3,Medium,-0.7051828778906282,-7.827762036562499,7.859461902211829,329.5587953024219,7.904939275866699,1.9175187715307618,0.014,-0.08700000000000001,0.08811923740024083,9
0276264-0000641,9/17/2015 5:00:00 AM,27.36025,-130.705,1.37327,pieces/m3,High,-5.3464922460937565,-4.533443715820308,7.009785393437612,33.55607663208018,8.035375588073734,1.6432469812011719,-0.229,-0.031,0.23108872754853274,9
0276264-0000335,8/13/2015 5:00:00 AM,37.6084,-140.82965,5.533149,pieces/m3,High,-4.143491222929684,-5.092746822031243,6.565408571277545,36.90080675874994,7.119483235996094,1.4237703326190188,-0.209,0.122,0.24200206610688266,8
0276264-0000239,8/6/2015 5:00:00 AM,30.998325,-136.3185,1.808096,pieces/m3,High,-3.6853057667968763,-4.039277432617187,5.467836937257438,49.880832802197254,8.582842501269532,1.269219439453125,-0.07,-0.034,0.07782030583337488,8
0276264-0000535,9/5/2015 5:00:00 AM,38.32165,-130.5008,0.176326,pieces/m3,Medium,-0.829990721328125,-7.742796849531251,7.7871552989908865,329.9079127611719,7.931375578688964,1.9138485758081056,-0.017,-0.08700000000000001,0.08864536084872124,9
0276264-0000642,9/18/2015 5:00:00 AM,27.3318,-130.68475,1.32478,pieces/m3,High,-3.8714211324218795,-4.127711790624993,5.659143593427126,238.00615533162318,9.16465544523926,1.7197248066162114,-0.211,-0.052000000000000005,0.2173131381210073,9
0276264-0000536,9/5/2015 5:00:00 AM,38.2776,-130.4749,0.063881,pieces/m3,Medium,-0.8364963069531183,-7.737548586406254,7.782633500206958,329.9422262349219,7.936703926306151,1.9143237473706056,0.014,-0.08700000000000001,0.08811923740024083,9
0276264-0000336,8/14/2015 5:00:00 AM,37.6138,-140.78325,6.874532,pieces/m3,High,-1.0205233779296938,-4.506011595117184,4.620130783888215,107.31252918212915,8.207315544189454,1.0626156372772215,-0.196,0.123,0.2313979256605383,8
0276264-0000240,8/7/2015 5:00:00 AM,30.981832,-137.373,5.022222,pieces/m3,High,-5.3647489593906155,-5.17921923944532,7.456865516255691,63.40808456814447,7.760477236779297,1.541759131700195,-0.135,0.043000000000000003,0.1416827441857335,8
0276264-0000437,7/31/2015 5:00:00 AM,25.57665,-154.25865,0.791407,pieces/m3,Medium,-6.560534285195303,-3.5087043037109407,7.439866665344394,102.66118446148437,6.760915818010257,1.47816492967041,-0.196,0.012,0.19636700333813725,7
0276264-0000643,9/18/2015 5:00:00 AM,27.31045,-130.6653,1.264402,pieces/m3,High,-3.9033816737500033,-4.156963594453123,5.702344677110988,223.4921566960467,9.140550786191405,1.718638162373047,-0.211,-0.052000000000000005,0.2173131381210073,9
0276264-0000537,9/6/2015 5:00:00 AM,38.2432,-130.48625,0.128928,pieces/m3,Medium,-1.2230531250000116,-6.512331958984361,6.626184912193544,291.60915478124946,9.481537793579106,1.752315146301268,0.042,-0.077,0.08770974860299167,9
0276264-0000337,8/14/2015 5:00:00 AM,38.31795,-137.71005,4.527676,pieces/m3,High,1.0099640513671895,-6.419544766953129,6.498506166802439,7.186378016928469,7.244771343850096,1.2090268482879643,-0.046,-0.022,0.05099019513592785,8
0276264-0000538,9/6/2015 5:00:00 AM,37.56655,-131.4851,0.808203,pieces/m3,Medium,-2.1832116514062467,-5.819789613046888,6.2158156548408385,256.2538180950008,9.720796654975583,1.723149228898927,-0.027,-0.039,0.04743416490252569,9
0276264-0000338,8/14/2015 5:00:00 AM,38.337,-137.6313,4.302687,pieces/m3,High,1.0464726767578076,-6.444305316992191,6.528719329379573,6.077294493118622,7.226802561669922,1.2148002389373773,-0.046,-0.022,0.05099019513592785,8
0276264-0000438,7/31/2015 5:00:00 AM,25.64925,-154.19815,0.355209,pieces/m3,Medium,-6.485195190820312,-3.5135538580078127,7.37582655545536,102.98578726679686,6.783606109045411,1.472622681237793,-0.14100000000000001,-0.075,0.15970597985047397,7
0276264-0000644,9/18/2015 5:00:00 AM,27.28275,-130.6385,2.389612,pieces/m3,High,-3.9432497929687442,-4.19546538867188,5.757703427347725,204.65369567731477,9.109215163818359,1.7171309843749998,-0.211,-0.052000000000000005,0.2173131381210073,9
0276264-0000241,8/7/2015 5:00:00 AM,30.983658,-137.371,4.018993,pieces/m3,High,-5.361032237703134,-5.181667077632804,7.455892995283393,63.39607121595709,7.760930769537108,1.5415568576103518,-0.135,0.043000000000000003,0.1416827441857335,8
0276264-0000439,8/1/2015 5:00:00 AM,25.7102,-154.14835,0.645052,pieces/m3,Medium,-6.860798030742185,-1.9714950172656254,7.138441161888149,101.42877904462893,7.134216198288576,1.5876390151586919,-0.139,-0.10400000000000001,0.17360011520733507,8
0276264-0000539,9/6/2015 5:00:00 AM,37.52595,-131.4816,0.900901,pieces/m3,Medium,-2.208808475937494,-5.849253197109389,6.252407364149247,256.8586972300009,9.712497928227533,1.726976971223146,-0.027,-0.039,0.04743416490252569,9
0276264-0000645,9/18/2015 5:00:00 AM,26.9158,-130.22555,0.311213,pieces/m3,Medium,-4.5954840425781205,-4.5473401126562525,6.4650425896325485,16.899957733221385,8.685360437836914,1.6965989523291014,-0.17500000000000002,-0.061,0.1853267384917784,9
0276264-0000440,8/1/2015 5:00:00 AM,27.20655,-152.87545,0.223018,pieces/m3,Medium,-6.610989685976563,-2.91759114234375,7.226169296520197,105.0104364761914,7.37881833628418,1.5623319897192383,-0.03,-0.035,0.046097722286464436,8
0276264-0000242,8/7/2015 5:00:00 AM,30.997658,-137.898,3.315935,pieces/m3,High,-5.681502405515625,-4.753190618132814,7.407583319557441,67.10567735626951,7.7217742815839845,1.549506194571289,-0.11900000000000001,0.016,0.1200708124399931,8
0276264-0000339,8/15/2015 5:00:00 AM,38.3638,-137.5601,6.006095,pieces/m3,High,-3.029571551875001,-5.470284975820315,6.253184908877697,4.742234089216599,7.889919932629393,1.4424314460510252,-0.092,0.023,0.09483142938920619,8
0276264-0000646,9/18/2015 5:00:00 AM,26.88465,-130.1919,0.726409,pieces/m3,Medium,-4.650353863671877,-4.557842021718748,6.511506350477837,18.62331784564359,8.65161700046875,1.6957475882958986,-0.17500000000000002,-0.061,0.1853267384917784,9
0276264-0000340,8/16/2015 5:00:00 AM,38.5759,-134.14955,1.232119,pieces/m3,High,-0.8607462053125082,-6.2092574839062475,6.268633226741346,15.03756061863834,6.991724859094238,1.2083729687890625,-0.056,-0.096,0.11113955191559843,8
0276264-0000540,9/6/2015 5:00:00 AM,37.47505,-131.48945,0.844273,pieces/m3,Medium,-2.2391305026171877,-5.872712052656242,6.285097633383637,256.790204236484,9.709147322443851,1.7301310707836906,-0.018000000000000002,-0.033,0.037589892258425,9
0276264-0000441,8/2/2015 5:00:00 AM,27.26705,-152.8234,0.209325,pieces/m3,Medium,-7.5661844349218805,-2.4871180170703187,7.964477568182983,92.0581039775781,7.27394339309326,1.7384020402105722,-0.093,-0.054,0.10754068997360952,8
0276264-0000243,8/7/2015 5:00:00 AM,30.998065,-137.895,3.839036,pieces/m3,High,-5.681134769140627,-4.755062932226556,7.408502936125053,67.08570099267585,7.722040458398437,1.549423310498047,-0.11900000000000001,0.016,0.1200708124399931,8
0276264-0000647,9/18/2015 5:00:00 AM,26.84925,-130.1594,1.394636,pieces/m3,High,-4.717784939453126,-4.565208071093747,6.5649538815828885,20.60263751685326,8.614431303930667,1.6949897181884768,-0.17500000000000002,-0.061,0.1853267384917784,9
0276264-0000341,8/16/2015 5:00:00 AM,38.6405,-134.05505,1.450724,pieces/m3,High,-0.6530067078124903,-6.228577541406253,6.262714742805908,12.09211569427126,7.004569524719238,1.2048554587890625,-0.056,-0.096,0.11113955191559843,8
0276264-0000541,9/6/2015 5:00:00 AM,37.3324,-131.5925,2.238093,pieces/m3,High,-2.361324328125001,-5.845798318359374,6.304697499605217,253.81692212499996,9.7248729342041,1.7312583650512694,-0.013000000000000001,-0.053,0.05457105459856901,9
0276264-0000244,8/7/2015 5:00:00 AM,31.00675,-138.482,4.667212,pieces/m3,High,-5.720899580078125,-4.558670622070312,7.315064582480799,70.99395520751953,7.695026815185546,1.558953544555664,-0.066,0.073,0.09841239759298621,8
0276264-0000648,9/18/2015 5:00:00 AM,26.8175,-130.12895,0.6541,pieces/m3,Medium,-4.77671092773438,-4.572206097656248,6.612264051486602,22.38281211448676,8.581226447021484,1.6941970906982422,-0.17500000000000002,-0.061,0.1853267384917784,9
0276264-0000342,8/16/2015 5:00:00 AM,38.6421,-133.9901,1.027045,pieces/m3,High,-0.6617259914062478,-6.289264704609365,6.323980693546408,13.545448243616983,6.981237628215335,1.2101724292529286,-0.08,-0.074,0.10897706180660222,8
0276264-0000442,8/2/2015 5:00:00 AM,27.32605,-152.7755,0.087972,pieces/m3,Medium,-7.654162569531252,-2.568631012304691,8.073665209691734,91.7046112566406,7.254859634387207,1.745560329678345,-0.093,-0.054,0.10754068997360952,8
0276264-0000542,9/6/2015 5:00:00 AM,37.29105,-131.58465,3.081825,pieces/m3,High,-2.37484847238282,-5.880964573906238,6.342369398444022,254.41838462632774,9.718687334792484,1.7349797179370108,-0.013000000000000001,-0.053,0.05457105459856901,9
0276264-0000343,8/8/2015 5:00:00 AM,36.468,-150.86725,2.598221,pieces/m3,High,-1.9948481230468675,-2.104721767578125,2.8998746098651917,149.1584071513672,9.061737824035646,1.285121064636231,0.044,-0.006,0.04440720662234903,8
0276264-0000543,9/7/2015 5:00:00 AM,37.25425,-131.62625,5.524371,pieces/m3,High,-2.4228150634765626,-8.149156997070314,8.501693513336564,148.0879763723467,9.114836552734374,1.893808949890137,-0.029,-0.056,0.06306346010171025,9
0276264-0000649,9/18/2015 5:00:00 AM,26.79615,-130.09925,0.719813,pieces/m3,Medium,-4.80729588671876,-4.5828358601562424,6.641722537384192,23.567654267417883,8.557933752478029,1.6931833867675787,-0.17500000000000002,-0.061,0.1853267384917784,9
0276264-0000245,8/7/2015 5:00:00 AM,31.008,-138.48,5.031545,pieces/m3,High,-5.722040087890626,-4.558808793945315,7.316042672591549,70.98708262939446,7.695388983154297,1.5587863165283202,-0.066,0.073,0.09841239759298621,8
0276264-0000443,8/2/2015 5:00:00 AM,28.6498,-151.6073,0.171664,pieces/m3,Medium,-7.934897744765628,-3.7256120225390603,8.766001777456712,87.22435009757814,7.18986988954834,1.8068426062750238,-0.17500000000000002,-0.057,0.1840489065438858,8
0276264-0000344,8/8/2015 5:00:00 AM,36.4614,-150.7943,3.183474,pieces/m3,High,-2.01843907492188,-2.101377589453125,2.913740563713132,149.2126151313672,9.05919406989502,1.2815554515698238,0.044,-0.006,0.04440720662234903,8
0276264-0000544,9/7/2015 5:00:00 AM,36.8589,-132.80485,1.106487,pieces/m3,High,-2.6526434357421884,-7.011197639804696,7.496226353412032,175.7946994248826,9.54703944707763,1.8216534281176768,-0.034,-0.045,0.0564003546088143,9
0276264-0000545,9/7/2015 5:00:00 AM,36.85195,-132.87875,1.176606,pieces/m3,High,-2.654385068359374,-6.951353147460941,7.440905232016084,176.64439413964843,9.581455180419919,1.8163074132690429,-0.034,-0.045,0.0564003546088143,9
0276264-0000345,8/8/2015 5:00:00 AM,36.4484,-150.7282,4.08012,pieces/m3,High,-2.0495915508593776,-2.094124464765621,2.930218899550688,149.2187396463672,9.055561434816894,1.2786111483081046,0.056,0.041,0.06940461079784253,8
0276264-0000444,8/3/2015 5:00:00 AM,28.7092,-151.5602,0.158652,pieces/m3,Medium,-8.161541372382812,-2.878286853476561,8.654206652490586,86.38364188339844,7.308246997907714,1.8415830015838623,-0.189,-0.044,0.19405411616350735,8
0276264-0000246,8/8/2015 5:00:00 AM,31.001332,-139.0185,4.227363,pieces/m3,High,-5.762621584171878,-3.976319976140627,7.001351874818077,72.40609810511707,7.864295877955565,1.6094456636420902,-0.037,-0.10300000000000001,0.10944404963267762,8
0276264-0000650,9/18/2015 5:00:00 AM,26.7912,-130.06355,0.729317,pieces/m3,Medium,-4.786630594140617,-4.604573657656255,6.641831901933747,23.792665020410148,8.549031724370117,1.6915247591455076,-0.17500000000000002,-0.061,0.1853267384917784,9
0276264-0000247,8/8/2015 5:00:00 AM,31.003018,-139.017,3.077937,pieces/m3,High,-5.761890220171876,-3.9762567170156258,7.000713991367179,72.39260225636713,7.864633686439942,1.60940151104834,-0.037,-0.10300000000000001,0.10944404963267762,8
0276264-0000248,8/8/2015 5:00:00 AM,30.993983,-139.5495,5.997055,pieces/m3,High,-5.742212526257811,-3.8289367067109397,6.901721596870633,77.96184949655465,7.914538743646484,1.5899327247812503,-0.08600000000000001,-0.021,0.08852683209061533,8
0276264-0000651,9/18/2015 5:00:00 AM,26.7433,-130.0524,0.633044,pieces/m3,Medium,-4.911608688515626,-4.582464507343748,6.717356687728245,26.562915750186082,8.504207491049806,1.691881378129883,-0.17200000000000001,-0.024,0.1736663467687393,9
0276264-0000546,9/7/2015 5:00:00 AM,36.84485,-132.94685,1.511378,pieces/m3,High,-2.6562288308593747,-6.89518731996093,7.389124425751575,177.43272385089858,9.612957427958989,1.811438360847167,-0.034,-0.045,0.0564003546088143,9
0276264-0000445,8/3/2015 5:00:00 AM,28.7676,-151.50785,0.173261,pieces/m3,Medium,-8.09300812019531,-2.8541034987890623,8.581531752277515,86.63103392714845,7.319756823259278,1.831774969454956,-0.14100000000000001,-0.068,0.15654072952429984,8
0276264-0000346,8/8/2015 5:00:00 AM,36.3994,-150.3816,2.080938,pieces/m3,High,-2.162484732109376,-1.9611726085156205,2.919338660895327,149.3711482513672,9.044679849816895,1.2627600566674801,0.08,0.09,0.12041594578792295,8
0276264-0000347,8/9/2015 5:00:00 AM,36.3904,-150.29685,2.32306,pieces/m3,High,2.385799611835932,-5.697149196875001,6.176532098134839,157.84000370167948,7.3837490970043955,1.2099835344189454,0.045,0.055,0.07106335201775947,8
0276264-0000348,8/12/2015 5:00:00 AM,32.066667,-152.482917,0.424833,pieces/m3,Medium,-6.600581464403239,0.6487334339236266,6.632384996101624,101.57976071020833,7.188429962958703,1.4835270525624966,-0.034,0.042,0.054037024344425186,8
0276264-0000249,8/8/2015 5:00:00 AM,30.993983,-139.5495,6.352912,pieces/m3,High,-5.742212526257811,-3.8289367067109397,6.901721596870633,77.96184949655465,7.914538743646484,1.5899327247812503,-0.08600000000000001,-0.021,0.08852683209061533,8
0276264-0000652,9/19/2015 5:00:00 AM,26.71075,-130.09475,0.622319,pieces/m3,Medium,-2.9447183818359286,-6.24481911523438,6.904283607320829,354.7131506855469,8.643482058837892,1.942187010253906,-0.198,-0.054,0.20523157651784485,9
0276264-0000250,8/8/2015 5:00:00 AM,31.005442,-140.074,3.940242,pieces/m3,High,-5.995322390734385,-3.5103987141406177,6.947430438736409,83.4603690147423,7.947153606387208,1.5760324841440427,-0.079,0.083,0.11458621208504975,8
0276264-0000653,9/19/2015 5:00:00 AM,26.67355,-130.11035,0.471239,pieces/m3,Medium,-2.8934664305859163,-6.32595151460939,6.956278498602283,355.0217629805469,8.64061000989258,1.943985898378906,-0.198,-0.054,0.20523157651784485,9
0276264-0000349,8/13/2015 5:00:00 AM,34.43125,-151.25375,1.159275,pieces/m3,High,-5.997859863281249,-1.4852701416015648,6.17902503094892,99.50071191406249,7.213951301574707,1.3199637279510497,-0.051000000000000004,0.219,0.2248599564173221,8
0276264-0000547,9/7/2015 5:00:00 AM,36.79505,-133.1918,1.578621,pieces/m3,High,-2.704716647851561,-6.6664160054296895,7.194205619984358,178.61742322410163,9.727845761652832,1.7978774674829099,-0.037,-0.024,0.04410215414239989,9
0276264-0000350,8/14/2015 5:00:00 AM,36.292,-150.04125,0.513742,pieces/m3,Medium,-6.842044096679681,-1.6327712451171912,7.034167282613544,101.11047176025387,6.830775484619141,1.2815561217498774,0.036000000000000004,0.234,0.2367530358833863,8
0276264-0000446,8/3/2015 5:00:00 AM,30.0368,-150.34875,0.424666,pieces/m3,Medium,-6.958659114257814,-2.262274266601563,7.317159389118907,90.64622063964845,7.624309214782716,1.6526536888885501,-0.016,0.187,0.1876832437912346,8
0276264-0000351,8/14/2015 5:00:00 AM,36.273667,-149.92,1.148941,pieces/m3,High,-6.802276150273424,-1.6978484894921937,7.0109664325148175,100.47922787712889,6.836961417822268,1.2795527288787831,0.042,0.194,0.1984943324127921,8
0276264-0000447,8/4/2015 5:00:00 AM,30.1002,-150.29195,0.183463,pieces/m3,Medium,-7.481396241640633,-0.9321151226171893,7.539239240549821,106.70329829525386,8.279011241857908,2.033761493972169,0.012,0.22,0.22032702966272658,8
0276264-0000654,9/19/2015 5:00:00 AM,26.64255,-130.07915,0.292958,pieces/m3,Medium,-2.9308641815234404,-6.341056921328123,6.985625793732467,355.2174190342969,8.632285631171875,1.9470043092382814,-0.198,-0.054,0.20523157651784485,9
0276264-0000251,8/8/2015 5:00:00 AM,31.007708,-140.0705,3.591232,pieces/m3,High,-5.99024421376563,-3.510526949453116,6.943113509326289,83.42864706617979,7.9476990159536145,1.575956479780761,-0.079,0.083,0.11458621208504975,8
0276264-0000548,9/7/2015 5:00:00 AM,36.74855,-133.1945,2.413135,pieces/m3,High,-2.7307244740234387,-6.640202588085934,7.179773434019609,177.98176240644537,9.719854581408693,1.8016731612915033,-0.145,-0.006,0.1451240848377691,9
0276264-0000252,8/8/2015 5:00:00 AM,31.000233,-140.6145,5.563262,pieces/m3,High,-6.184023652539061,-3.0657341564687557,6.90223691663085,89.5378429528046,8.01758199867871,1.5574869061171877,-0.078,-0.011,0.07877182237323191,8
0276264-0000352,8/8/2015 5:00:00 AM,33.8761,-148.17765,0.437536,pieces/m3,Medium,-3.6426971628124987,-1.6890536685156246,4.015239085669534,137.94450340871094,8.8285453544458,1.3012569275659178,-0.02,-0.012,0.0233238075793812,8
0276264-0000448,8/4/2015 5:00:00 AM,30.1622,-150.2365,0.152902,pieces/m3,Medium,-7.534885580078126,-0.9983910185546865,7.600742419711376,106.75260300712887,8.2877669163208,2.027691705310059,0.031,0.167,0.1698528775146303,8
0276264-0000655,9/19/2015 5:00:00 AM,26.8144,-130.4419,0.258935,pieces/m3,Medium,-2.3969931664453052,-6.554827970351569,6.979351399728256,354.24409251773443,8.700835991403808,1.9241630780078125,-0.234,-0.066,0.24312959507225773,9
0276264-0000549,9/8/2015 5:00:00 AM,36.6861,-133.2069,3.215274,pieces/m3,High,-2.9810374576953107,-7.45036705535157,8.0246217096914,64.76517822306195,8.497859485925291,1.8594750082153326,-0.167,-0.012,0.1674305826305338,9
0276264-0000253,8/8/2015 5:00:00 AM,31.001293,-140.612,6.471148,pieces/m3,High,-6.183111235546875,-3.0671232099843793,6.902036607869512,89.51167957624212,8.017477507309083,1.5575108279799805,-0.078,-0.011,0.07877182237323191,8
0276264-0000449,8/5/2015 5:00:00 AM,31.6661,-148.79285,0.795527,pieces/m3,Medium,-6.875132965234375,-0.77644537066406,6.918838103560312,124.72187577765624,8.201199361594238,1.7058241255859377,-0.116,0.021,0.11788553770501282,8
0276264-0000656,9/19/2015 5:00:00 AM,26.83415,-130.4905,0.379932,pieces/m3,Medium,-2.326576093554693,-6.594408577929683,6.992794921329583,354.1154781808594,8.70911297803955,1.9213721480468748,-0.234,-0.066,0.24312959507225773,9
0276264-0000254,8/9/2015 5:00:00 AM,30.983093,-141.2415,6.950086,pieces/m3,High,-4.072827159757813,-2.7597731116875,4.9197833998311555,100.34379361416798,8.887351394939941,1.4943422992407227,0.056,-0.057,0.07990619500389191,8
0276264-0000550,9/8/2015 5:00:00 AM,35.59465,-132.87865,1.574961,pieces/m3,High,-3.4004477759765566,-7.873134541640631,8.576088420015196,55.04517471891585,8.349352105483398,1.975800813486329,-0.198,-0.023,0.1993313823761828,9
0276264-0000353,8/8/2015 5:00:00 AM,34.361559,-151.176779,0.292719,pieces/m3,Medium,-3.439104336688725,-2.867910515775375,4.477984967050043,137.6731467739636,8.670919880000197,1.3859120534057623,0.013000000000000001,0.177,0.17747675904185314,8
0276264-0000450,8/5/2015 5:00:00 AM,31.7191,-148.7428,0.758546,pieces/m3,Medium,-6.9113204415624985,-0.7620160069140597,6.9532020422790035,124.20479974546873,8.175641276872557,1.704993506640625,-0.106,0.04,0.11329607230614837,8
0276264-0000657,9/19/2015 5:00:00 AM,26.95735,-130.6939,0.616756,pieces/m3,Medium,-2.0941796826171677,-6.70657193753908,7.025930237091259,352.8683430457031,8.79067199410889,1.89901637861328,-0.244,-0.047,0.24848541204666322,9
0276264-0000551,9/8/2015 5:00:00 AM,35.53215,-132.90485,0.894086,pieces/m3,Medium,-3.468865069726569,-7.874700903281239,8.604878801476955,55.799564352666266,8.346243842978517,1.9779786394189438,-0.198,-0.023,0.1993313823761828,9
